BattleSamuraiId,SamuraiId,BattleId
18347,3627,84
18348,6795,84
18349,5826,84
18350,2437,84
18351,5883,84
18352,8706,84
18353,1306,84
18354,2171,84
18355,8815,84
18356,2903,84
18357,700,84
18358,4336,84
18359,8408,84
18360,6345,84
18361,9362,84
18362,8994,84
18363,6485,84
18364,5980,84
18365,2401,84
18366,73,84
18367,7547,84
18368,9678,84
18369,1743,84
18370,5489,84
18371,4394,84
18372,4729,84
18373,8260,84
18374,956,84
18375,3905,84
18376,4236,84
18377,944,84
18378,5595,84
18379,2372,84
18380,1576,84
18381,189,84
18382,2956,84
18383,1721,84
18384,3425,84
18385,3916,84
18386,136,84
18387,7184,84
18388,9540,84
18389,3906,84
18390,3821,84
18391,2398,84
18392,8006,84
18393,8203,84
18394,4075,84
18395,3281,84
18396,4742,84
18397,2312,84
18398,5794,84
18399,5605,84
18400,9325,84
18401,1250,84
18402,6116,84
18403,4781,84
18404,5968,84
18405,8961,84
18406,3342,84
18407,2803,84
18408,5555,84
18409,2254,84
18410,8172,84
18411,3809,84
18412,8543,84
18413,2480,84
18414,2209,84
18415,4568,84
18416,5196,84
18417,8623,84
18418,561,84
18419,9831,84
18420,2703,84
18421,952,84
18422,84,84
18423,9089,84
18424,2315,84
18425,1980,84
18426,1881,84
18427,182,84
18428,6567,84
18429,588,84
18430,4204,84
18431,7506,84
18432,6013,84
18433,9597,84
18434,5799,84
18435,9204,84
18436,4410,84
18437,2768,84
18438,3850,84
18439,4296,84
18440,2396,84
18441,2702,84
18442,7669,84
18443,3526,84
18444,5370,84
18445,6877,84
18446,2679,84
18447,7119,84
18448,982,84
18449,7480,84
18450,8890,84
18451,4520,84
18452,3342,84
18453,7143,84
18454,7366,84
18455,675,84
18456,2574,84
18457,2234,84
18458,7062,84
18459,8650,84
18460,29,84
18461,2419,84
18462,2482,84
18463,9609,84
18464,3812,84
18465,8701,84
18466,2835,84
18467,1166,84
18468,7641,84
18469,6319,84
18470,5872,84
18471,7696,84
18472,3425,84
18473,1118,84
18474,2968,84
18475,5877,84
18476,5981,84
18477,6500,84
18478,8880,84
18479,476,84
18480,83,84
18481,7138,84
18482,1798,84
18483,3417,84
18484,9366,84
18485,4402,84
18486,1525,84
18487,7126,84
18488,6839,84
18489,8275,84
18490,4396,84
18491,6241,84
18492,3952,84
18493,3237,84
18494,1267,84
18495,2216,84
18496,9270,84
18497,7895,84
18498,5438,84
18499,1968,85
18500,6310,85
18501,1830,85
18502,8560,85
18503,5308,85
18504,9047,85
18505,1334,85
18506,8618,85
18507,2620,85
18508,8403,85
18509,6233,85
18510,5064,85
18511,2556,85
18512,9580,85
18513,3035,85
18514,9189,85
18515,6679,85
18516,6307,85
18517,8085,85
18518,4411,85
18519,5391,85
18520,7928,85
18521,2220,85
18522,883,85
18523,652,85
18524,5276,85
18525,7035,85
18526,6841,85
18527,2145,85
18528,225,85
18529,1094,85
18530,8578,85
18531,8165,85
18532,837,85
18533,8238,85
18534,5348,85
18535,7284,85
18536,8194,85
18537,292,85
18538,1320,85
18539,8039,85
18540,7395,85
18541,7502,85
18542,4980,85
18543,7631,85
18544,2504,85
18545,4457,85
18546,6966,85
18547,5373,85
18548,2832,85
18549,8458,85
18550,2039,85
18551,9710,85
18552,8957,85
18553,8380,85
18554,3457,85
18555,1451,85
18556,4869,85
18557,3119,85
18558,5029,85
18559,2053,85
18560,9230,85
18561,1467,85
18562,3482,85
18563,3376,85
18564,6908,85
18565,1235,85
18566,4803,85
18567,7265,85
18568,8267,85
18569,3990,85
18570,1725,85
18571,9102,85
18572,3864,85
18573,6633,85
18574,1760,85
18575,369,85
18576,3135,85
18577,4791,85
18578,5214,85
18579,3855,85
18580,3317,85
18581,7650,85
18582,6844,85
18583,2161,85
18584,4524,85
18585,2334,85
18586,1228,85
18587,9006,85
18588,6577,85
18589,6168,85
18590,9148,85
18591,1557,85
18592,4525,85
18593,2999,85
18594,9227,85
18595,5501,85
18596,6310,85
18597,4971,85
18598,5421,85
18599,7581,85
18600,5333,85
18601,653,85
18602,2439,85
18603,6387,85
18604,8720,85
18605,9782,85
18606,3509,85
18607,4029,85
18608,3507,85
18609,4038,85
18610,2320,85
18611,1624,85
18612,6903,85
18613,8553,85
18614,8794,85
18615,738,85
18616,9460,85
18617,657,85
18618,7547,85
18619,9697,85
18620,7233,85
18621,8356,85
18622,1125,85
18623,5081,85
18624,6785,85
18625,3154,85
18626,6501,85
18627,6227,85
18628,4158,85
18629,2452,85
18630,6952,85
18631,575,85
18632,7894,85
18633,8712,85
18634,7209,85
18635,7569,85
18636,5817,85
18637,5990,85
18638,6727,85
18639,2494,85
18640,8663,85
18641,3628,85
18642,9192,85
18643,9537,85
18644,1396,85
18645,9208,85
18646,9749,85
18647,2068,85
18648,3055,85
18649,2701,85
18650,8616,85
18651,1236,85
18652,2285,85
18653,4090,85
18654,8367,85
18655,3522,85
18656,4541,85
18657,31,85
18658,2346,85
18659,7181,85
18660,4207,85
18661,4491,85
18662,1454,85
18663,1556,85
18664,2951,85
18665,5635,85
18666,8327,85
18667,959,85
18668,8873,85
18669,6656,85
18670,6740,85
18671,6735,85
18672,6885,85
18673,5972,85
18674,974,85
18675,8914,85
18676,4801,85
18677,3174,85
18678,4703,85
18679,4669,85
18680,292,85
18681,8531,85
18682,1902,85
18683,4802,85
18684,1919,85
18685,7969,85
18686,4978,85
18687,324,85
18688,6874,85
18689,9915,85
18690,1085,85
18691,3839,85
18692,5816,85
18693,9944,85
18694,1939,85
18695,4767,85
18696,2836,85
18697,7053,85
18698,9524,85
18699,1958,85
18700,1277,85
18701,4954,85
18702,7255,85
18703,6443,85
18704,5314,85
18705,8131,85
18706,4518,85
18707,4143,85
18708,5438,85
18709,7820,85
18710,8832,85
18711,7489,85
18712,5794,85
18713,2005,85
18714,2784,85
18715,6627,85
18716,8675,85
18717,4099,85
18718,9729,85
18719,471,85
18720,7772,85
18721,7376,85
18722,7821,85
18723,3542,86
18724,1445,86
18725,8719,86
18726,4271,86
18727,9164,86
18728,8988,86
18729,3725,86
18730,2893,86
18731,2454,86
18732,4355,86
18733,2711,86
18734,9601,86
18735,2012,86
18736,6078,86
18737,3853,86
18738,2572,86
18739,5097,86
18740,8462,86
18741,1340,86
18742,7908,86
18743,4405,86
18744,4935,86
18745,742,86
18746,6746,86
18747,4879,86
18748,4922,86
18749,3466,86
18750,7210,86
18751,7683,86
18752,14,86
18753,9199,86
18754,5423,86
18755,6483,86
18756,9521,86
18757,3607,86
18758,841,86
18759,2487,86
18760,990,86
18761,259,86
18762,5137,86
18763,3588,86
18764,5035,86
18765,9814,86
18766,4680,86
18767,6400,86
18768,8582,86
18769,822,86
18770,9299,86
18771,7108,86
18772,9003,86
18773,9285,86
18774,6067,86
18775,1960,86
18776,2036,86
18777,4313,86
18778,8089,86
18779,429,86
18780,4798,86
18781,9320,86
18782,4613,86
18783,6163,86
18784,3715,86
18785,8045,86
18786,798,86
18787,6557,86
18788,3071,86
18789,5112,86
18790,3919,86
18791,339,86
18792,9092,86
18793,6014,86
18794,5482,86
18795,2026,86
18796,5344,86
18797,4725,86
18798,729,86
18799,5894,86
18800,3736,86
18801,2917,86
18802,208,86
18803,2505,86
18804,1052,86
18805,3959,86
18806,8456,86
18807,2891,86
18808,2457,86
18809,5279,86
18810,2419,86
18811,4245,86
18812,1467,86
18813,9723,86
18814,8237,86
18815,212,86
18816,3857,86
18817,1503,86
18818,4039,86
18819,6576,86
18820,4007,86
18821,6019,86
18822,5410,86
18823,6559,86
18824,1122,86
18825,4048,86
18826,7458,86
18827,8152,86
18828,5315,86
18829,1109,86
18830,7169,86
18831,835,86
18832,3161,86
18833,4481,86
18834,3688,86
18835,3803,86
18836,5962,86
18837,4095,86
18838,3073,86
18839,8935,86
18840,6471,86
18841,5663,86
18842,6005,86
18843,2876,86
18844,6388,86
18845,9044,86
18846,6655,86
18847,5031,86
18848,6107,86
18849,8947,86
18850,9207,86
18851,6466,86
18852,3080,86
18853,2229,86
18854,3698,86
18855,1571,86
18856,9636,86
18857,706,86
18858,56,86
18859,4994,86
18860,749,86
18861,7527,86
18862,9486,86
18863,8038,86
18864,8047,86
18865,9370,86
18866,3188,86
18867,8571,86
18868,3104,86
18869,8274,86
18870,9792,86
18871,2366,86
18872,5288,86
18873,5831,86
18874,8693,86
18875,8231,86
18876,28,86
18877,1037,86
18878,5116,86
18879,3104,86
18880,1317,86
18881,6333,86
18882,3305,86
18883,9990,86
18884,4758,86
18885,4497,86
18886,1206,86
18887,1349,86
18888,6051,86
18889,1541,86
18890,2505,86
18891,7869,86
18892,7576,86
18893,8024,86
18894,6113,86
18895,8712,86
18896,9968,86
18897,5333,86
18898,2164,86
18899,408,86
18900,5874,86
18901,8567,86
18902,2935,86
18903,5420,86
18904,6459,86
18905,4740,86
18906,8095,86
18907,2240,86
18908,7796,86
18909,316,86
18910,5495,86
18911,6374,86
18912,8165,86
18913,7014,86
18914,3011,86
18915,89,86
18916,3407,86
18917,7747,86
18918,6145,86
18919,7681,86
18920,7324,86
18921,8921,86
18922,3041,86
18923,5371,86
18924,1291,86
18925,6329,86
18926,4159,86
18927,6274,86
18928,6970,86
18929,3651,86
18930,4234,86
18931,8672,86
18932,8695,86
18933,7895,86
18934,1736,86
18935,459,86
18936,8035,86
18937,3237,86
18938,5688,86
18939,3937,86
18940,5659,86
18941,6386,86
18942,893,86
18943,7417,86
18944,3498,86
18945,2191,86
18946,2402,86
18947,2095,86
18948,7668,86
18949,8633,86
18950,9515,86
18951,8750,86
18952,8269,86
18953,8411,86
18954,7120,87
18955,7924,87
18956,2897,87
18957,7705,87
18958,4390,87
18959,5053,87
18960,4335,87
18961,5253,87
18962,5903,87
18963,2259,87
18964,3657,87
18965,6004,87
18966,4060,87
18967,8611,87
18968,8174,87
18969,6306,87
18970,7245,87
18971,6378,87
18972,4267,87
18973,9505,87
18974,4389,87
18975,3279,87
18976,3580,87
18977,5180,87
18978,3498,87
18979,2367,87
18980,6153,87
18981,2954,87
18982,9572,87
18983,3594,87
18984,7634,87
18985,3184,87
18986,2038,87
18987,8502,87
18988,8448,87
18989,6621,87
18990,9835,87
18991,7504,87
18992,8206,87
18993,6833,87
18994,6059,87
18995,4279,87
18996,3646,87
18997,9076,87
18998,3996,87
18999,1335,87
19000,3309,87
19001,1897,87
19002,5038,87
19003,9302,87
19004,5628,87
19005,3774,87
19006,703,87
19007,5410,87
19008,775,87
19009,7428,87
19010,679,87
19011,5598,87
19012,5648,87
19013,4731,87
19014,747,87
19015,3390,87
19016,3011,87
19017,5691,87
19018,832,87
19019,398,87
19020,5362,87
19021,4301,87
19022,2616,87
19023,148,87
19024,5651,87
19025,8191,87
19026,3315,87
19027,6076,87
19028,2251,87
19029,8813,87
19030,172,87
19031,3010,87
19032,4405,87
19033,6141,87
19034,7674,87
19035,2595,87
19036,7121,87
19037,9547,87
19038,9362,87
19039,8628,87
19040,2187,87
19041,5325,87
19042,1344,87
19043,4391,87
19044,3790,87
19045,9735,87
19046,4229,87
19047,3133,87
19048,67,87
19049,3859,87
19050,8985,87
19051,2607,87
19052,3056,87
19053,9356,87
19054,6879,87
19055,283,87
19056,2023,87
19057,518,87
19058,3000,87
19059,4749,87
19060,1678,87
19061,7047,87
19062,3688,87
19063,3504,87
19064,991,87
19065,7537,87
19066,3475,87
19067,1537,87
19068,1844,87
19069,2040,87
19070,7555,87
19071,9705,87
19072,5764,87
19073,8157,87
19074,7176,87
19075,4037,87
19076,3459,87
19077,4870,87
19078,2263,87
19079,8540,87
19080,6955,87
19081,8199,87
19082,937,87
19083,1443,87
19084,6755,87
19085,3877,87
19086,5875,87
19087,9937,87
19088,9850,87
19089,5864,87
19090,4257,87
19091,2252,87
19092,8473,87
19093,7695,87
19094,7211,87
19095,614,87
19096,4557,87
19097,3931,87
19098,7000,87
19099,4379,87
19100,3376,87
19101,9181,87
19102,3535,87
19103,6277,87
19104,6428,87
19105,9578,87
19106,5115,87
19107,6384,87
19108,7676,87
19109,5895,87
19110,1433,87
19111,2731,87
19112,7028,87
19113,5346,87
19114,9933,87
19115,9477,87
19116,7353,87
19117,5493,87
19118,8386,87
19119,45,87
19120,9108,87
19121,680,87
19122,2530,87
19123,5751,87
19124,5013,87
19125,9950,87
19126,9442,87
19127,5204,87
19128,5484,87
19129,2506,87
19130,8787,87
19131,9662,87
19132,8914,87
19133,3178,87
19134,4178,87
19135,1002,87
19136,4576,87
19137,6443,87
19138,3654,87
19139,2118,87
19140,7261,87
19141,9464,87
19142,2360,87
19143,5071,87
19144,4023,87
19145,559,87
19146,212,87
19147,5552,87
19148,8437,87
19149,9904,87
19150,6904,87
19151,708,87
19152,3542,87
19153,7804,87
19154,2384,87
19155,5387,87
19156,2415,87
19157,3262,87
19158,2336,87
19159,1759,87
19160,9993,87
19161,1864,87
19162,9784,87
19163,4748,87
19164,6003,87
19165,4895,87
19166,4007,87
19167,42,87
19168,9753,87
19169,1848,87
19170,9293,87
19171,6141,87
19172,1064,87
19173,1438,87
19174,6260,87
19175,4973,87
19176,4803,87
19177,7471,87
19178,7999,87
19179,4887,87
19180,245,87
19181,1885,87
19182,6977,87
19183,7565,87
19184,5519,87
19185,8573,87
19186,2424,87
19187,2524,87
19188,8511,87
19189,6663,87
19190,97,88
19191,8778,88
19192,730,88
19193,5919,88
19194,7789,88
19195,6773,88
19196,5454,88
19197,6542,88
19198,2893,88
19199,2769,88
19200,3676,88
19201,397,88
19202,7430,88
19203,412,88
19204,4662,88
19205,8286,88
19206,4089,88
19207,148,88
19208,3107,88
19209,6248,88
19210,1647,88
19211,7729,88
19212,1801,88
19213,6969,88
19214,5981,88
19215,5619,88
19216,3894,88
19217,2036,88
19218,8396,88
19219,6731,88
19220,1878,88
19221,2520,88
19222,1112,88
19223,5818,88
19224,6975,88
19225,2192,88
19226,8926,88
19227,9774,88
19228,1403,88
19229,6851,88
19230,4772,88
19231,9583,88
19232,8122,88
19233,2423,88
19234,8647,88
19235,5560,88
19236,2356,88
19237,4128,88
19238,8060,88
19239,5355,88
19240,1819,88
19241,293,88
19242,5319,88
19243,5612,88
19244,9603,88
19245,9561,88
19246,3276,88
19247,4216,88
19248,772,88
19249,5926,88
19250,8033,88
19251,6124,88
19252,7025,88
19253,1449,88
19254,2637,88
19255,5034,88
19256,8576,88
19257,7976,88
19258,2852,88
19259,1832,88
19260,8135,88
19261,5108,88
19262,9622,88
19263,9704,88
19264,3044,88
19265,521,88
19266,7754,88
19267,3312,88
19268,6074,88
19269,6371,88
19270,365,88
19271,4494,88
19272,3906,88
19273,5890,88
19274,8960,88
19275,5881,88
19276,3538,88
19277,9228,88
19278,5999,88
19279,8170,88
19280,9508,88
19281,8622,88
19282,7962,88
19283,9967,88
19284,2195,88
19285,6500,88
19286,9816,88
19287,5944,88
19288,799,88
19289,5801,88
19290,5203,88
19291,6458,88
19292,9513,88
19293,9153,88
19294,8762,88
19295,4712,88
19296,4330,88
19297,6599,88
19298,5323,88
19299,3159,88
19300,1872,88
19301,5575,88
19302,5142,88
19303,4768,88
19304,3674,88
19305,1942,88
19306,615,88
19307,728,88
19308,9571,88
19309,7729,88
19310,3189,88
19311,1823,88
19312,2553,88
19313,6022,88
19314,9126,88
19315,8867,88
19316,829,88
19317,5911,88
19318,6359,88
19319,6260,88
19320,1170,88
19321,4463,88
19322,8629,88
19323,9043,88
19324,9712,88
19325,4763,88
19326,9522,88
19327,8374,88
19328,3483,88
19329,9143,88
19330,9507,88
19331,8686,88
19332,6171,88
19333,1183,88
19334,4476,88
19335,1215,88
19336,961,88
19337,856,88
19338,7368,88
19339,2993,88
19340,7798,88
19341,9663,88
19342,6846,88
19343,4024,88
19344,5864,88
19345,6415,88
19346,5619,88
19347,4477,88
19348,2656,88
19349,7552,88
19350,1518,88
19351,9466,88
19352,7810,88
19353,7141,88
19354,278,88
19355,2672,88
19356,959,88
19357,502,88
19358,5728,88
19359,5217,88
19360,4370,88
19361,513,88
19362,4414,88
19363,9191,88
19364,9267,88
19365,9192,88
19366,546,88
19367,8334,88
19368,2612,88
19369,2292,88
19370,3624,88
19371,9417,88
19372,3199,88
19373,1448,88
19374,7458,88
19375,51,88
19376,7182,88
19377,5865,88
19378,2155,88
19379,4469,88
19380,763,88
19381,6510,88
19382,7334,88
19383,4839,88
19384,958,88
19385,4817,88
19386,6293,88
19387,1783,88
19388,2070,88
19389,5407,88
19390,7361,88
19391,5542,88
19392,5028,88
19393,7787,88
19394,6893,88
19395,2978,88
19396,6311,88
19397,6131,88
19398,1736,88
19399,2004,88
19400,6192,88
19401,5369,88
19402,2232,88
19403,7777,88
19404,364,88
19405,7960,88
19406,5454,88
19407,1640,88
19408,8598,88
19409,171,88
19410,9916,88
19411,1308,88
19412,2392,88
19413,8636,88
19414,2194,88
19415,4388,88
19416,9170,88
19417,7192,88
19418,7494,88
19419,9988,88
19420,7344,88
19421,8036,88
19422,345,88
19423,6296,88
19424,1651,88
19425,884,88
19426,4048,88
19427,5578,88
19428,1939,88
19429,9696,88
19430,6466,88
19431,6664,88
19432,5353,88
19433,5542,89
19434,7525,89
19435,5145,89
19436,246,89
19437,988,89
19438,4155,89
19439,395,89
19440,3411,89
19441,3961,89
19442,6942,89
19443,9378,89
19444,7439,89
19445,4778,89
19446,824,89
19447,2570,89
19448,9972,89
19449,236,89
19450,754,89
19451,4125,89
19452,5738,89
19453,3803,89
19454,4591,89
19455,7783,89
19456,9302,89
19457,3055,89
19458,2703,89
19459,8410,89
19460,2433,89
19461,6454,89
19462,5625,89
19463,3480,89
19464,2298,89
19465,8429,89
19466,2074,89
19467,6017,89
19468,7227,89
19469,5677,89
19470,2,89
19471,9742,89
19472,4394,89
19473,4454,89
19474,405,89
19475,9561,89
19476,3390,89
19477,7754,89
19478,4879,89
19479,2204,89
19480,9663,89
19481,2626,89
19482,2921,89
19483,8334,89
19484,6378,89
19485,6194,89
19486,970,89
19487,6304,89
19488,1467,89
19489,955,89
19490,6935,89
19491,6380,89
19492,9160,89
19493,8965,89
19494,2455,89
19495,7198,89
19496,3929,89
19497,4136,89
19498,1829,89
19499,3169,89
19500,6037,89
19501,2051,89
19502,2954,89
19503,2356,89
19504,7626,89
19505,8078,89
19506,7822,89
19507,7414,89
19508,637,89
19509,6708,89
19510,6462,89
19511,6639,89
19512,3779,89
19513,2642,89
19514,475,89
19515,6149,89
19516,7196,89
19517,5217,89
19518,3000,89
19519,196,89
19520,2748,89
19521,517,89
19522,8394,89
19523,629,89
19524,3914,89
19525,2348,89
19526,7166,89
19527,2504,89
19528,8721,89
19529,5649,89
19530,350,89
19531,8305,89
19532,3628,89
19533,7318,89
19534,5732,89
19535,1613,89
19536,9279,89
19537,5068,89
19538,9675,89
19539,1512,89
19540,7115,89
19541,5728,89
19542,973,89
19543,427,89
19544,9484,89
19545,2852,89
19546,1305,89
19547,5821,89
19548,1881,89
19549,9050,89
19550,5365,89
19551,7248,89
19552,7910,89
19553,3074,89
19554,284,89
19555,6171,89
19556,634,89
19557,8095,89
19558,6985,89
19559,3335,89
19560,59,89
19561,6349,89
19562,2989,89
19563,2379,89
19564,4717,89
19565,4396,89
19566,4911,89
19567,5730,89
19568,2414,89
19569,3041,89
19570,722,89
19571,1561,89
19572,3200,89
19573,221,89
19574,6890,89
19575,3049,89
19576,2875,89
19577,7850,89
19578,8445,89
19579,5084,89
19580,6285,89
19581,1911,89
19582,1832,89
19583,9849,89
19584,8824,89
19585,8273,89
19586,4314,89
19587,9111,89
19588,3914,89
19589,3161,89
19590,538,89
19591,7404,89
19592,1985,89
19593,592,89
19594,5753,89
19595,3875,89
19596,2571,89
19597,6022,89
19598,1888,89
19599,1425,89
19600,8242,89
19601,7926,89
19602,6860,89
19603,212,89
19604,107,89
19605,5977,89
19606,7727,89
19607,6615,89
19608,1375,89
19609,3265,89
19610,2114,89
19611,1278,89
19612,1901,89
19613,6759,89
19614,5005,89
19615,4372,89
19616,1669,89
19617,6654,89
19618,7701,89
19619,2724,89
19620,9658,89
19621,5587,89
19622,9861,89
19623,3799,89
19624,9273,89
19625,568,89
19626,3047,89
19627,8381,89
19628,1912,89
19629,9213,89
19630,6960,89
19631,6843,89
19632,7217,89
19633,3685,89
19634,3534,89
19635,2956,89
19636,9603,89
19637,2304,89
19638,8569,89
19639,3124,89
19640,2949,89
19641,9152,89
19642,6601,89
19643,4556,89
19644,4285,89
19645,5436,89
19646,7076,89
19647,1306,89
19648,1901,89
19649,6945,89
19650,4837,89
19651,8849,89
19652,5483,90
19653,8048,90
19654,5010,90
19655,4797,90
19656,5834,90
19657,2585,90
19658,7203,90
19659,2406,90
19660,1479,90
19661,966,90
19662,196,90
19663,6992,90
19664,4432,90
19665,5920,90
19666,1637,90
19667,4211,90
19668,9146,90
19669,1119,90
19670,6507,90
19671,9274,90
19672,639,90
19673,1242,90
19674,8721,90
19675,4697,90
19676,4540,90
19677,3358,90
19678,7884,90
19679,2214,90
19680,2965,90
19681,2728,90
19682,9597,90
19683,181,90
19684,2953,90
19685,3487,90
19686,5217,90
19687,7312,90
19688,1503,90
19689,3193,90
19690,6767,90
19691,4971,90
19692,6773,90
19693,5629,90
19694,5184,90
19695,7641,90
19696,5017,90
19697,1891,90
19698,2319,90
19699,7453,90
19700,763,90
19701,2495,90
19702,1752,90
19703,1097,90
19704,357,90
19705,6458,90
19706,2980,90
19707,708,90
19708,9385,90
19709,6767,90
19710,8997,90
19711,2108,90
19712,9417,90
19713,4956,90
19714,5659,90
19715,4113,90
19716,6461,90
19717,8490,90
19718,9049,90
19719,7442,90
19720,8510,90
19721,3612,90
19722,9791,90
19723,9993,90
19724,2938,90
19725,2766,90
19726,8966,90
19727,7014,90
19728,1842,90
19729,2245,90
19730,9767,90
19731,1331,90
19732,2812,90
19733,7508,90
19734,4472,90
19735,2371,90
19736,6092,90
19737,1481,90
19738,2601,90
19739,6911,90
19740,520,90
19741,8634,90
19742,2395,90
19743,6801,90
19744,168,90
19745,976,90
19746,1064,90
19747,2281,90
19748,7308,90
19749,5447,90
19750,6164,90
19751,7583,90
19752,8099,90
19753,2693,90
19754,5982,90
19755,1949,90
19756,8881,90
19757,719,90
19758,891,90
19759,2801,90
19760,3889,90
19761,5631,90
19762,6915,90
19763,5014,90
19764,2438,90
19765,3050,90
19766,8401,90
19767,9581,90
19768,5318,90
19769,7089,90
19770,2636,90
19771,3017,90
19772,1992,90
19773,4375,90
19774,5486,90
19775,8095,90
19776,5616,90
19777,5213,90
19778,8563,90
19779,8133,90
19780,1675,90
19781,1811,90
19782,3606,90
19783,9591,90
19784,6917,90
19785,1548,90
19786,9052,90
19787,4848,90
19788,5492,90
19789,8540,90
19790,4739,90
19791,4402,90
19792,4399,90
19793,8568,90
19794,2596,90
19795,7761,90
19796,5453,90
19797,4032,90
19798,743,90
19799,9905,90
19800,3390,90
19801,7646,90
19802,3867,90
19803,2114,90
19804,3116,90
19805,2163,90
19806,8512,90
19807,4246,90
19808,8402,90
19809,9087,90
19810,9196,90
19811,8477,90
19812,6632,90
19813,1851,90
19814,3062,90
19815,593,90
19816,2215,90
19817,543,90
19818,2803,90
19819,3156,90
19820,9769,90
19821,7322,90
19822,9764,90
19823,9754,90
19824,3859,90
19825,1428,90
19826,443,90
19827,5030,90
19828,4826,90
19829,4460,90
19830,8941,90
19831,5460,90
19832,3285,90
19833,4230,90
19834,3658,90
19835,8422,90
19836,1633,90
19837,1953,90
19838,1831,90
19839,5226,90
19840,3527,90
19841,7089,90
19842,3589,90
19843,5520,90
19844,9283,90
19845,6610,90
19846,8850,90
19847,4667,90
19848,4586,90
19849,5432,90
19850,7087,90
19851,7596,90
19852,4384,90
19853,4322,90
19854,6230,90
19855,2406,90
19856,7430,90
19857,7058,90
19858,4077,90
19859,4509,90
19860,682,90
19861,7351,91
19862,8275,91
19863,9062,91
19864,3349,91
19865,2607,91
19866,1663,91
19867,7971,91
19868,6040,91
19869,7254,91
19870,558,91
19871,3405,91
19872,1544,91
19873,9706,91
19874,6323,91
19875,9381,91
19876,6786,91
19877,6888,91
19878,245,91
19879,6109,91
19880,5260,91
19881,2881,91
19882,9799,91
19883,5768,91
19884,9086,91
19885,8037,91
19886,7254,91
19887,124,91
19888,1511,91
19889,4656,91
19890,6537,91
19891,4490,91
19892,5183,91
19893,7541,91
19894,1341,91
19895,2757,91
19896,9762,91
19897,5057,91
19898,4921,91
19899,4101,91
19900,6948,91
19901,6425,91
19902,6490,91
19903,7461,91
19904,2759,91
19905,9130,91
19906,193,91
19907,3555,91
19908,9658,91
19909,6131,91
19910,3198,91
19911,9574,91
19912,2586,91
19913,9569,91
19914,3274,91
19915,7476,91
19916,9350,91
19917,8610,91
19918,7125,91
19919,2333,91
19920,431,91
19921,6021,91
19922,8201,91
19923,999,91
19924,3608,91
19925,6750,91
19926,5960,91
19927,7607,91
19928,9216,91
19929,8394,91
19930,480,91
19931,5182,91
19932,7016,91
19933,7442,91
19934,1940,91
19935,4584,91
19936,1725,91
19937,1478,91
19938,968,91
19939,3554,91
19940,5847,91
19941,6484,91
19942,6965,91
19943,3460,91
19944,6245,91
19945,8529,91
19946,5115,91
19947,4654,91
19948,3904,91
19949,9833,91
19950,8521,91
19951,7273,91
19952,8763,91
19953,9138,91
19954,716,91
19955,8992,91
19956,1117,91
19957,3797,91
19958,885,91
19959,2079,91
19960,6250,91
19961,96,91
19962,7279,91
19963,1034,91
19964,6343,91
19965,208,91
19966,2892,91
19967,8101,91
19968,3084,91
19969,1164,91
19970,7474,91
19971,6442,91
19972,9659,91
19973,1339,91
19974,8892,91
19975,2177,91
19976,4899,91
19977,2241,91
19978,4562,91
19979,520,91
19980,9567,91
19981,8619,91
19982,3287,91
19983,3599,91
19984,3672,91
19985,7039,91
19986,4092,91
19987,2929,91
19988,3844,91
19989,3629,91
19990,790,91
19991,145,91
19992,6240,91
19993,9091,91
19994,2822,91
19995,6627,91
19996,8166,91
19997,6796,91
19998,9876,91
19999,9462,91
20000,8439,91
20001,9671,91
20002,7491,91
20003,4556,91
20004,6502,91
20005,4392,91
20006,356,91
20007,5844,91
20008,9957,91
20009,6059,91
20010,5911,91
20011,3232,91
20012,5980,91
20013,4032,91
20014,8919,91
20015,7877,91
20016,7882,91
20017,6802,91
20018,8019,91
20019,4321,91
20020,7004,91
20021,6960,91
20022,5474,91
20023,8743,91
20024,8685,91
20025,7416,91
20026,8084,91
20027,8745,91
20028,2053,91
20029,305,91
20030,5945,91
20031,264,91
20032,6610,91
20033,9334,91
20034,8475,91
20035,3858,91
20036,2486,91
20037,4723,91
20038,3176,91
20039,8332,91
20040,9195,91
20041,878,91
20042,8139,91
20043,1617,91
20044,227,91
20045,3452,91
20046,3556,91
20047,318,91
20048,9643,91
20049,1725,91
20050,77,91
20051,4413,91
20052,1061,91
20053,584,91
20054,3012,91
20055,5126,91
20056,7532,91
20057,356,91
20058,4116,91
20059,2808,91
20060,3074,91
20061,1157,91
20062,6887,91
20063,2541,91
20064,9479,91
20065,6359,91
20066,3172,91
20067,6494,91
20068,6730,91
20069,2941,91
20070,4224,91
20071,7135,91
20072,3374,91
20073,4622,91
20074,4413,91
20075,7895,91
20076,3207,91
20077,7709,91
20078,6204,91
20079,1460,91
20080,8778,91
20081,8808,91
20082,7964,92
20083,9983,92
20084,8521,92
20085,1585,92
20086,5987,92
20087,9744,92
20088,3673,92
20089,591,92
20090,2719,92
20091,3964,92
20092,2978,92
20093,3250,92
20094,5605,92
20095,2293,92
20096,3584,92
20097,1358,92
20098,6835,92
20099,5410,92
20100,4639,92
20101,5892,92
20102,6310,92
20103,7219,92
20104,7965,92
20105,2532,92
20106,869,92
20107,6059,92
20108,4844,92
20109,3406,92
20110,734,92
20111,1636,92
20112,5779,92
20113,9737,92
20114,6221,92
20115,5217,92
