SamuraiId,Picture,Name,Age,Town
8645,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8645,20,Takoyaki
8646,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8646,17,Takoyaki
8647,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8647,44,Shijuku
8648,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8648,29,Sushi Town
8649,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8649,35,Shijuku
8650,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8650,28,Sushi Town
8651,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8651,26,DonBuri
8652,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8652,24,Sushi Town
8653,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8653,1,Shijuku
8654,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8654,48,Nagasaki
8655,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8655,39,Takoyaki
8656,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8656,0,DonBuri
8657,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8657,11,Nagasaki
8658,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8658,31,Takoyaki
8659,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8659,49,Nagasaki
8660,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8660,0,Takoyaki
8661,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8661,33,Takoyaki
8662,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8662,43,Sushi Town
8663,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8663,22,Takoyaki
8664,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8664,6,Nagasaki
8665,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8665,33,DonBuri
8666,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8666,2,Nagasaki
8667,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8667,20,DonBuri
8668,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8668,26,Shijuku
8669,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8669,26,Sushi Town
8670,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8670,45,Shijuku
8671,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8671,33,Sushi Town
8672,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8672,36,Sushi Town
8673,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8673,13,Nagasaki
8674,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8674,5,Sushi Town
8675,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8675,3,Takoyaki
8676,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8676,46,Nagasaki
8677,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8677,37,Shijuku
8678,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8678,36,Sushi Town
8679,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8679,3,Takoyaki
8680,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8680,30,DonBuri
8681,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8681,3,Shijuku
8682,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8682,9,DonBuri
8683,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8683,40,Shijuku
8684,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8684,28,Shijuku
8685,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8685,38,Takoyaki
8686,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8686,26,Takoyaki
8687,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8687,6,Sushi Town
8688,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8688,13,Takoyaki
8689,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8689,14,Shijuku
8690,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8690,3,Shijuku
8691,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8691,17,Nagasaki
8692,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8692,6,Takoyaki
8693,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8693,28,Takoyaki
8694,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8694,12,DonBuri
8695,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8695,36,Takoyaki
8696,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8696,17,Sushi Town
8697,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8697,41,Nagasaki
8698,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8698,7,Nagasaki
8699,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8699,49,Takoyaki
8700,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8700,8,Takoyaki
8701,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8701,37,Nagasaki
8702,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8702,8,Nagasaki
8703,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8703,44,Shijuku
8704,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8704,30,Nagasaki
8705,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8705,35,Nagasaki
8706,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8706,30,Sushi Town
8707,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8707,1,Nagasaki
8708,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8708,37,DonBuri
8709,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8709,36,DonBuri
8710,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8710,34,Takoyaki
8711,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8711,4,Takoyaki
8712,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8712,15,Shijuku
8713,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8713,19,Nagasaki
8714,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8714,9,DonBuri
8715,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8715,37,Shijuku
8716,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8716,14,Sushi Town
8717,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8717,43,DonBuri
8718,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8718,35,Nagasaki
8719,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8719,9,DonBuri
8720,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8720,47,Takoyaki
8721,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8721,37,Shijuku
8722,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8722,48,Shijuku
8723,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8723,3,Nagasaki
8724,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8724,13,DonBuri
8725,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8725,18,Shijuku
8726,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8726,18,DonBuri
8727,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8727,49,Takoyaki
8728,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8728,42,Takoyaki
8729,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8729,9,Takoyaki
8730,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8730,27,DonBuri
8731,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8731,45,Nagasaki
8732,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8732,20,Shijuku
8733,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8733,28,Takoyaki
8734,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8734,35,Shijuku
8735,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8735,33,DonBuri
8736,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8736,35,Shijuku
8737,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8737,6,DonBuri
8738,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8738,0,Nagasaki
8739,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8739,33,Shijuku
8740,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8740,48,DonBuri
8741,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8741,16,Takoyaki
8742,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8742,9,Shijuku
8743,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8743,17,Sushi Town
8744,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8744,20,Sushi Town
8745,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8745,40,Sushi Town
8746,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8746,43,Sushi Town
8747,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8747,27,Takoyaki
8748,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8748,9,Sushi Town
8749,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8749,15,Takoyaki
8750,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8750,13,DonBuri
8751,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8751,14,Shijuku
8752,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8752,47,Sushi Town
8753,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8753,39,Takoyaki
8754,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8754,43,Shijuku
8755,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8755,11,Shijuku
8756,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8756,30,Sushi Town
8757,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8757,46,Nagasaki
8758,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8758,22,DonBuri
8759,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8759,3,Nagasaki
8760,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8760,7,DonBuri
8761,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8761,22,Takoyaki
8762,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8762,49,Takoyaki
8763,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8763,19,Shijuku
8764,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8764,49,Nagasaki
8765,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8765,29,Takoyaki
8766,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8766,24,Shijuku
8767,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8767,27,Sushi Town
8768,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8768,24,Sushi Town
8769,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8769,16,Nagasaki
8770,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8770,42,Nagasaki
8771,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8771,49,Shijuku
8772,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8772,33,DonBuri
8773,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8773,42,Nagasaki
8774,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8774,1,Nagasaki
8775,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8775,21,Nagasaki
8776,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8776,17,Nagasaki
8777,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8777,21,Takoyaki
8778,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8778,23,Shijuku
8779,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8779,13,Sushi Town
8780,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8780,15,Shijuku
8781,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8781,31,Shijuku
8782,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8782,30,DonBuri
8783,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8783,17,Shijuku
8784,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8784,37,Sushi Town
8785,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8785,3,Takoyaki
8786,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8786,38,Shijuku
8787,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8787,21,Sushi Town
8788,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8788,25,Takoyaki
8789,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8789,14,Nagasaki
8790,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8790,44,Sushi Town
8791,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8791,30,Shijuku
8792,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8792,24,Nagasaki
8793,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8793,37,Shijuku
8794,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8794,16,DonBuri
8795,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8795,16,Shijuku
8796,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8796,7,Nagasaki
8797,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8797,31,Shijuku
8798,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8798,9,DonBuri
8799,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8799,31,Takoyaki
8800,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8800,7,Takoyaki
8801,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8801,6,Nagasaki
8802,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8802,43,DonBuri
8803,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8803,33,Nagasaki
8804,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8804,13,Takoyaki
8805,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8805,4,Takoyaki
8806,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8806,22,DonBuri
8807,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8807,45,Nagasaki
8808,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8808,28,Takoyaki
8809,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8809,12,Shijuku
8810,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8810,34,Shijuku
8811,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8811,0,Takoyaki
8812,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8812,13,Sushi Town
8813,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8813,49,Sushi Town
8814,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8814,29,Sushi Town
8815,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8815,16,Takoyaki
8816,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8816,32,Nagasaki
8817,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8817,22,Shijuku
8818,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8818,23,Takoyaki
8819,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8819,37,DonBuri
8820,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8820,31,Takoyaki
8821,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8821,43,Takoyaki
8822,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8822,43,DonBuri
8823,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8823,0,Sushi Town
8824,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8824,13,Nagasaki
8825,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8825,3,Sushi Town
8826,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8826,15,Takoyaki
8827,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8827,36,Takoyaki
8828,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8828,16,Shijuku
8829,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8829,26,Sushi Town
8830,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8830,4,Nagasaki
8831,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8831,27,Nagasaki
8832,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8832,2,Sushi Town
8833,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8833,32,Nagasaki
8834,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8834,47,Takoyaki
8835,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8835,49,Shijuku
8836,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8836,28,Sushi Town
8837,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8837,38,DonBuri
8838,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8838,45,Sushi Town
8839,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8839,23,Takoyaki
8840,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8840,21,Sushi Town
8841,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8841,33,Shijuku
8842,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8842,33,Takoyaki
8843,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8843,3,Shijuku
8844,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8844,20,Nagasaki
8845,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8845,34,DonBuri
8846,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8846,7,DonBuri
8847,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8847,16,Shijuku
8848,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8848,49,Takoyaki
8849,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8849,40,Takoyaki
8850,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8850,24,Shijuku
8851,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8851,25,Sushi Town
8852,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8852,49,Sushi Town
8853,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8853,12,Nagasaki
8854,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8854,40,Nagasaki
8855,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8855,3,Nagasaki
8856,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8856,4,DonBuri
8857,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8857,34,DonBuri
8858,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8858,10,Nagasaki
8859,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8859,0,DonBuri
8860,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8860,29,Shijuku
8861,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8861,26,Shijuku
8862,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8862,20,Sushi Town
8863,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8863,43,DonBuri
8864,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8864,49,Shijuku
8865,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8865,48,Shijuku
8866,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8866,38,DonBuri
8867,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8867,21,Sushi Town
8868,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8868,43,Shijuku
8869,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8869,20,DonBuri
8870,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8870,28,DonBuri
8871,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8871,35,Takoyaki
8872,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8872,18,DonBuri
8873,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8873,40,Nagasaki
8874,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8874,6,Sushi Town
8875,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8875,39,Nagasaki
8876,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8876,0,Nagasaki
8877,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8877,30,Takoyaki
8878,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8878,20,Nagasaki
8879,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8879,19,Takoyaki
8880,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8880,36,Shijuku
8881,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8881,40,Nagasaki
8882,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8882,27,Nagasaki
8883,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8883,16,Nagasaki
8884,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8884,42,DonBuri
8885,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8885,19,Shijuku
8886,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8886,18,Nagasaki
8887,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8887,31,Sushi Town
8888,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8888,32,Nagasaki
8889,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8889,34,Takoyaki
8890,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8890,36,DonBuri
8891,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8891,35,Nagasaki
8892,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8892,18,DonBuri
8893,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8893,35,Shijuku
8894,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8894,34,Takoyaki
8895,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8895,35,DonBuri
8896,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8896,4,DonBuri
8897,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8897,31,Nagasaki
8898,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8898,45,Nagasaki
8899,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8899,13,Sushi Town
8900,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_8900,37,Shijuku
